time,x,z,x_dot,z_dot,raw_pitch_rad,raw_pitch_deg,raw_pitch_dot,pitch_rad,pitch_deg,pitch_dot,pitch_ref_rad,pitch_ref_deg,tau_cmd,ctrl_cmd,solve_success,omega_dot_raw,omega_dot_filtered,omega_dot_rls,rls_error,rls_skipped,a_g,a_tau,a_omega,a_v,a_0,a_g_nom,a_tau_nom
11.254999999999201,-16.879158258355787,0.28838464321307844,-3.7254587646008575,-0.00014807826714953196,-1.1739129503529804,-67.26025757097632,0.009100291143601735,1.1739129503529804,67.26025757097632,-0.009100291143601735,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.2559999999992,-16.88288371776374,0.28838449531512966,-3.7254600495522694,-0.00014772026420885412,-1.1739038616223374,-67.25973682506934,0.00907733084046204,1.1739038616223374,67.25973682506934,-0.00907733084046204,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.2569999999992,-16.88660917845141,0.2883843477672903,-3.72546132405059,-0.00014737804093241857,-1.173894795370144,-67.25921736708266,0.009055333998827244,1.173894795370144,67.25921736708266,-0.009055333998827244,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.2579999999992,-16.890334640408394,0.2883842005538025,-3.7254625882062875,-0.00014705155410874311,-1.1738857506336844,-67.25869914185672,0.009034299119639868,1.1738857506336844,67.25869914185672,-0.009034299119639868,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.2589999999992,-16.894060103624405,0.2883840536589507,-3.725463842115301,-0.0001467407619806181,-1.173876726451762,-67.25818209431901,0.009014224666151403,1.173876726451762,67.25818209431901,-0.009014224666151403,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.259999999999199,-16.897785568089237,0.2883839070670605,-3.725465085860785,-0.0001464456243735232,-1.1738677218647302,-67.25766616948583,0.00899510907716576,1.1738677218647302,67.25766616948583,-0.00899510907716576,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.260999999999198,-16.90151103379276,0.28838376076249683,-3.7254663195146334,-0.0001461661027120619,-1.1738587359145107,-67.25715131246334,0.00897695077858822,1.1738587359145107,67.25715131246334,-0.00897695077858822,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.261999999999198,-16.90523650072492,0.2883836147296623,-3.725467543138814,-0.00014590216006898655,-1.173849767644602,-67.25663746844803,0.008959748193507094,1.173849767644602,67.25663746844803,-0.008959748193507094,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.262999999999197,-16.908961968875712,0.28838346895299566,-3.725468756786533,-0.00014565376119687055,-1.1738408161000766,-67.2561245827266,0.008943499750994293,1.1738408161000766,67.2561245827266,-0.008943499750994293,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
11.263999999999196,-16.91268743823518,0.28838332341697004,-3.725469960503255,-0.00014542087253169119,-1.1738318803275722,-67.25561260067542,0.008928203893778693,1.1738318803275722,67.25561260067542,-0.008928203893778693,1.3962634015954636,80.0,0.36987611940836385,-0.36987611940836385,1,0.004644160659509934,0.004644160659509934,-0.40628378995106473,0.4109279506105747,0,-21.56729798301426,-4.031133334880557,-5.285879852227812,-0.10134107809878787,8.997497599793716,27.669526383828885,-2.7652381907046517
