time,x,z,x_dot,z_dot,raw_pitch_rad,raw_pitch_deg,raw_pitch_dot,pitch_rad,pitch_deg,pitch_dot,pitch_ref_rad,pitch_ref_deg,tau_cmd,ctrl_cmd,solve_success
3.9269999999996785,4.370643538515502,0.2890434595888769,-1.8747103293038014,0.0003571444884655531,-1.2627829490893334,-72.3521334239023,0.236123422316405,1.2627829490893334,72.3521334239023,-0.236123422316405,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9279999999996784,4.368768442868331,0.289043810890265,-1.8754809169044533,0.0003454654997210684,-1.2625468477048682,-72.33860581103525,0.23608232197965437,1.2625468477048682,72.33860581103525,-0.23608232197965437,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9289999999996783,4.366892576777957,0.28904415053449756,-1.8762512157186924,0.00033382999654439605,-1.2623107784967196,-72.32508004173535,0.23605906802139748,1.2623107784967196,72.32508004173535,-0.23605906802139748,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.929999999999678,4.365015940533145,0.28904447856446486,-1.8770212257839107,0.0003222367370148719,-1.262074723623271,-72.31155509375324,0.23605365114099766,1.262074723623271,72.31155509375324,-0.23605365114099766,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.930999999999678,4.363138534422638,0.28904479502166586,-1.8777909471095473,0.00031068418474826127,-1.2618386652515377,-72.29802994533419,0.23606606337410088,1.2618386652515377,72.29802994533419,-0.23606606337410088,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.931999999999678,4.36126035873518,0.2890450999459264,-1.8785603796789443,0.00029917053408279115,-1.2616025855558342,-72.28450357514166,0.23609629808606292,1.2616025855558342,72.28450357514166,-0.23609629808606292,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.932999999999678,4.3593814137595475,0.28904539337514196,-1.879329523450961,0.00028769373344552653,-1.2613664667164475,-72.27097496218127,0.23614434996510406,1.2613664667164475,72.27097496218127,-0.23614434996510406,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9339999999996778,4.357501699784567,0.28904567534504244,-1.8800983783613778,0.00027625150702228216,-1.2611302909183177,-72.2574430857253,0.2362102150153348,1.2611302909183177,72.2574430857253,-0.2362102150153348,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9349999999996776,4.355621217099142,0.2890459458889783,-1.8808669443241168,0.0002648413748063055,-1.260894040349726,-72.24390692523743,0.23629389054978683,1.260894040349726,72.24390692523743,-0.23629389054978683,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9359999999996775,4.353739965992273,0.2890462050377257,-1.8816352212323042,0.00025346067113866017,-1.2606576972009889,-72.23036546029796,0.23639537518353573,1.2606576972009889,72.23036546029796,-0.23639537518353573,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9369999999996774,4.351857946753074,0.2890464528193095,-1.882403208959194,0.00024210656182135386,-1.2604212436631594,-72.2168176705294,0.2365146688270051,1.2604212436631594,72.2168176705294,-0.2365146688270051,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9379999999996773,4.349975159670799,0.2890466892588427,-1.883170907358972,0.0002307760598943878,-1.2601846619267356,-72.20326253552243,0.2366517726795068,1.2601846619267356,72.20326253552243,-0.2366517726795068,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.938999999999677,4.348091605034855,0.289046914378381,-1.8839383162674566,0.00021946604014828658,-1.2599479341803739,-72.18969903476226,0.23680668922308096,1.2599479341803739,72.18969903476226,-0.23680668922308096,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.939999999999677,4.346207283134824,0.2890471281967914,-1.8847054355027077,0.00020817325246302087,-1.2597110426096099,-72.17612614755525,0.23697942221666093,1.2597110426096099,72.17612614755525,-0.23697942221666093,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.940999999999677,4.344322194260476,0.28904733072963357,-1.8854722648655593,0.0001968943340388298,-1.259473969395584,-72.16254285295598,0.23716997669059622,1.259473969395584,72.16254285295598,-0.23716997669059622,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.941999999999677,4.342436338701791,0.2890475219890526,-1.8862388041400822,0.00018562582058941334,-1.2592366967137731,-72.14894812969446,0.23737835894155584,1.2592366967137731,72.14894812969446,-0.23737835894155584,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9429999999996768,4.3405497167489715,0.28904770198368296,-1.8870050530939895,0.0001743641565620895,-1.258999206732726,-72.13534095610382,0.23760457652782496,1.258999206732726,72.13534095610382,-0.23760457652782496,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9439999999996767,4.338662328692461,0.28904787071856175,-1.8877710114789912,0.00016310570445464883,-1.258761481612804,-72.12172031004805,0.23784863826499694,1.258761481612804,72.12172031004805,-0.23784863826499694,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9449999999996765,4.33677417482296,0.28904802819505127,-1.8885366790311036,0.000151846753277168,-1.2585235035049265,-72.10808516885015,0.23811055422207258,1.2585235035049265,72.10808516885015,-0.23811055422207258,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9459999999996764,4.3348852554314385,0.2890481744107692,-1.889302055470922,0.00014058352622996065,-1.2582852545493177,-72.09443450922038,0.23839033571794904,1.2582852545493177,72.09443450922038,-0.23839033571794904,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.9469999999996763,4.332995570809156,0.28904830935952647,-1.8900671405038594,0.0001293121876315236,-1.2580467168742597,-72.08076730718469,0.23868799531831675,1.2580467168742597,72.08076730718469,-0.23868799531831675,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.947999999999676,4.331105121247672,0.28904843303127153,-1.8908319338203583,0.00011802884916243961,-1.257807872594847,-72.0670825380135,0.23900354683293562,1.257807872594847,72.0670825380135,-0.23900354683293562,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.948999999999676,4.329213907038865,0.28904854541204056,-1.891596435096076,0.0001067295754666217,-1.257568703811743,-72.05337917615034,0.23933700531329272,1.257568703811743,72.05337917615034,-0.23933700531329272,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.949999999999676,4.327321928474943,0.289048646483913,-1.8923606439920504,9.541038914983585e-05,-1.2573291926099393,-72.03965619514089,0.23968838705063264,1.2573291926099393,72.03965619514089,-0.23968838705063264,1.3962634015954636,80.0,0.9420332748643859,-0.9420332748643859,1
3.950999999999676,4.325429213675111,0.28904873705893364,-1.893068902745579,8.570250724514824e-05,-1.2570897743741332,-72.02593854069075,0.23915116023185126,1.2570897743741332,72.02593854069075,-0.23915116023185126,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9519999999996758,4.323535790774392,0.28904881781929903,-1.8937768466264095,7.578522868875986e-05,-1.2568508841426846,-72.01225113866184,0.23863237384860966,1.2568508841426846,72.01225113866184,-0.23863237384860966,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9529999999996757,4.321641660085193,0.28904888856771127,-1.8944844804602672,6.56824106945645e-05,-1.256612503488997,-71.99859293328797,0.23813199989354042,1.256612503488997,71.99859293328797,-0.23813199989354042,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9539999999996756,4.319746821915398,0.28904894912972956,-1.8951918084782118,5.541593045456078e-05,-1.2563746140153775,-71.98496287045899,0.23765000865186917,1.2563746140153775,71.98496287045899,-0.23765000865186917,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9549999999996754,4.317851276568928,0.28904899935185024,-1.895898834390779,4.5005804634973796e-05,-1.2561371973545024,-71.97135989780475,0.2371863691721224,1.2561371973545024,71.97135989780475,-0.2371863691721224,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9559999999996753,4.315955024346224,0.2890490390997037,-1.896605561452728,3.447030313478085e-05,-1.2559002351704474,-71.95778296475419,0.23674104966991985,1.2559002351704474,71.95778296475419,-0.23674104966991985,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.956999999999675,4.31405806554468,0.2890490682563622,-1.8973119925195785,2.3826057282131057e-05,-1.2556637091593426,-71.94423102257282,0.2363140178737319,1.2556637091593426,71.94423102257282,-0.2363140178737319,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.957999999999675,4.3121604004590095,0.28904908672075297,-1.8980181300969738,1.3088162627488376e-05,-1.2554276010497083,-71.93070302438197,0.23590524132035612,1.2554276010497083,71.93070302438197,-0.23590524132035612,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.958999999999675,4.310262029381578,0.2890490944061719,-1.8987239763837738,2.2702765093368204e-06,-1.2551918926025174,-71.91719792516234,0.23551468760686498,1.2551918926025174,71.91719792516234,-0.23551468760686498,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.959999999999675,4.308362952602691,0.2890490912388918,-1.8994295333096691,-8.615289418485596e-06,-1.2549565656110249,-71.9037146817443,0.2351423246048973,1.2549565656110249,71.9037146817443,-0.2351423246048973,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.960999999999675,4.3064631704108445,0.289049077156861,-1.9001348025680087,-1.955748153193788e-05,-1.2547216019003997,-71.89025225278675,0.23478812064242285,1.2547216019003997,71.89025225278675,-0.23478812064242285,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9619999999996747,4.304562683092946,0.2890490521084873,-1.900839785644446,-3.0546421265177935e-05,-1.2544869833271899,-71.87680959874645,0.23445204465743288,1.2544869833271899,71.87680959874645,-0.23445204465743288,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9629999999996746,4.302661490934513,0.2890490160515023,-1.9015444838419318,-4.157332664737972e-05,-1.2542526917786454,-71.86338568183926,0.2341340663274332,1.2542526917786454,71.86338568183926,-0.2341340663274332,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9639999999996745,4.30075959421984,0.28904896895190235,-1.902248898302517,-5.263043817067733e-05,-1.2540187091719228,-71.8499794659946,0.23383415617811748,1.2540187091719228,71.8499794659946,-0.23383415617811748,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9649999999996743,4.298856993232152,0.28904891078296147,-1.9029530300263675,-6.37109488046297e-05,-1.2537850174531908,-71.83658991680409,0.23355228567414146,1.2537850174531908,71.83658991680409,-0.23355228567414146,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9659999999996742,4.2969536882537405,0.2890488415243121,-1.9036568798883475,-7.480893799412608e-05,-1.2535515985966517,-71.82321600146562,0.23328842729454882,1.2535515985966517,71.82321600146562,-0.23328842729454882,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.966999999999674,4.295049679566075,0.28904876116109,-1.9043604486524766,-8.591930946349819e-05,-1.2533184346034951,-71.80985668872334,0.23304255459506135,1.2533184346034951,71.80985668872334,-0.23304255459506135,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.967999999999674,4.293144967449913,0.28904866968313975,-1.905063736984533,-9.703773265761547e-05,-1.253085507500795,-71.79651094880441,0.23281464225913212,1.253085507500795,71.79651094880441,-0.23281464225913212,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.968999999999674,4.291239552185391,0.28904856708427656,-1.9057667454630371,-0.00010816058765711306,-1.2528527993403602,-71.78317775335324,0.23260466613943703,1.2528527993403602,71.78317775335324,-0.23260466613943703,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.969999999999674,4.289333434052105,0.28904845336160206,-1.9064694745888238,-0.00011928491341414915,-1.2526202921975484,-71.76985607536349,0.23241260329123362,1.2526202921975484,71.76985607536349,-0.23241260329123362,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9709999999996737,4.287426613329188,0.2890483285148698,-1.907171924793379,-0.000130408359144366,-1.2523879681700492,-71.7565448891083,0.23223843199883298,1.2523879681700492,71.7565448891083,-0.23223843199883298,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9719999999996736,4.285519090295371,0.28904819254589814,-1.9078740964461032,-0.0001415291387245769,-1.2521558093766445,-71.74324317006936,0.23208213179624992,1.2521558093766445,71.74324317006936,-0.23208213179624992,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9729999999996735,4.283610865229043,0.28904804545802715,-1.908575989860636,-0.0001526459879547799,-1.2519237979559508,-71.72994989486477,0.23194368348296415,1.2519237979559508,71.72994989486477,-0.23194368348296415,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9739999999996733,4.281701938408309,0.2890478872556169,-1.9092776053003624,-0.0001637581245352339,-1.2516919160651474,-71.71666404117623,0.2318230691355876,1.2516919160651474,71.71666404117623,-0.2318230691355876,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9749999999996732,4.27979231011103,0.2890477179435846,-1.9099789429832055,-0.00017486521063134834,-1.2514601458786947,-71.70338458767553,0.231720272116128,1.2514601458786947,71.70338458767553,-0.231720272116128,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.975999999999673,4.277881980614871,0.2890475375269776,-1.9106800030857982,-0.00018596731788374452,-1.251228469587046,-71.69011051395081,0.2316352770774314,1.251228469587046,71.69011051395081,-0.2316352770774314,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.976999999999673,4.27597095019734,0.28904734601058063,-1.9113807857471128,-0.0001970648947359254,-1.250996869395355,-71.6768408004325,0.23156806996630697,1.250996869395355,71.6768408004325,-0.23156806996630697,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.977999999999673,4.274059219135824,0.2890471433985544,-1.9120812910716185,-0.00020815873596778984,-1.250765327522181,-71.66357442831908,0.23151863802477934,1.250765327522181,71.66357442831908,-0.23151863802477934,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.978999999999673,4.27214678770762,0.2890469296941036,-1.912781519132028,-0.00021924995430743673,-1.250533826198194,-71.65031037950293,0.23148696978982936,1.250533826198194,71.65031037950293,-0.23148696978982936,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9799999999996727,4.270233656189969,0.2890467048991722,-1.9134814699716862,-0.0002303399540090868,-1.2503023476648798,-71.63704763649615,0.23147305509193308,1.2503023476648798,71.63704763649615,-0.23147305509193308,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9809999999996726,4.268319824860081,0.2890464690141646,-1.914181143606647,-0.00024143040628667468,-1.250070874173248,-71.6237851823565,0.23147688505267028,1.250070874173248,71.6237851823565,-0.23147688505267028,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9819999999996725,4.266405293995162,0.2890462220376899,-1.914880540027479,-0.0002525232265078322,-1.2498393879825425,-71.6105220006135,0.23149845208163308,1.2498393879825425,71.6105220006135,-0.23149845208163308,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9829999999996724,4.264490063872444,0.28904596396632887,-1.9155796592008374,-0.00026362055303887414,-1.2496078713589547,-71.5972570751948,0.23153774987281692,1.2496078713589547,71.5972570751948,-0.23153774987281692,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9839999999996722,4.262574134769197,0.2890456947944204,-1.9162785010708276,-0.0002747247276531988,-1.2493763065743417,-71.58398939035263,0.23159477340065837,1.2493763065743417,71.58398939035263,-0.23159477340065837,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.984999999999672,4.260657506962764,0.2890454145138676,-1.916977065560193,-0.00028583827740204454,-1.2491446759049478,-71.57071793059056,0.2316695189158503,1.2491446759049478,71.57071793059056,-0.2316695189158503,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.985999999999672,4.258740180730572,0.2890451231139611,-1.9176753525713472,-0.00029696389787725087,-1.2489129616301302,-71.55744168059059,0.23176198394104983,1.2489129616301302,71.55744168059059,-0.23176198394104983,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.986999999999672,4.256822156350156,0.28904482058121783,-1.9183733619872732,-0.00030810443776585906,-1.2486811460310892,-71.54415962514024,0.23187216726656257,1.2486811460310892,71.54415962514024,-0.23187216726656257,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.987999999999672,4.254903434099177,0.2890445068992357,-1.9190710936723028,-0.00031926288463217703,-1.2484492113896026,-71.53087074906017,0.23200006894608938,1.2484492113896026,71.53087074906017,-0.23200006894608938,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9889999999996717,4.252984014255442,0.289044182048561,-1.9197685474727988,-0.0003304423518416677,-1.2482171399867648,-71.51757403713188,0.2321456902925809,1.2482171399867648,71.51757403713188,-0.2321456902925809,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9899999999996716,4.251063897096919,0.2890438460065689,-1.9204657232177464,-0.00034164606656912665,-1.247984914101729,-71.50426847402565,0.23230903387426746,1.247984914101729,71.50426847402565,-0.23230903387426746,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9909999999996715,4.249143082901757,0.28904349874735497,-1.9211626207192702,-0.00035287735880330367,-1.2477525160104546,-71.49095304422873,0.23249010351088065,1.2477525160104546,71.49095304422873,-0.23249010351088065,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9919999999996714,4.247221571948299,0.2890431402416377,-1.9218592397730845,-0.0003641396513071614,-1.2475199279844564,-71.47762673197376,0.23268890427011338,1.2475199279844564,71.47762673197376,-0.23268890427011338,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9929999999996713,4.245299364515103,0.2890427704566702,-1.9225555801588874,-0.00037543645046268304,-1.2472871322895593,-71.46428852116733,0.232905442464337,1.2472871322895593,71.46428852116733,-0.232905442464337,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.993999999999671,4.243376460880952,0.28904238935616106,-1.923251641640705,-0.0003867713379341902,-1.2470541111846547,-71.45093739531882,0.23313972564758123,1.2470541111846547,71.45093739531882,-0.23313972564758123,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.994999999999671,4.241452861324875,0.28904199690020255,-1.9239474239671934,-0.000398147963109441,-1.2468208469204602,-71.43757233746926,0.2333917626127944,1.2468208469204602,71.43757233746926,-0.2333917626127944,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.995999999999671,4.23952856612616,0.28904159304520666,-1.9246429268719032,-0.0004095700362679261,-1.2465873217382821,-71.42419233012043,0.23366156338940122,1.2465873217382821,71.42419233012043,-0.23366156338940122,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.996999999999671,4.237603575564368,0.28904117774384724,-1.9253381500735132,-0.00042104132241070695,-1.24635351786878,-71.41079635516412,0.2339491392411345,1.24635351786878,71.41079635516412,-0.2339491392411345,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9979999999996707,4.235677889919348,0.28904075094500814,-1.9260330932760361,-0.00043256563573145906,-1.246119417530733,-71.39738339381145,0.23425450266416936,1.246119417530733,71.39738339381145,-0.23425450266416936,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9989999999996706,4.233751509471254,0.28904031259373647,-1.9267277561690004,-0.00044414683466008755,-1.2458850029298094,-71.38395242652228,0.23457766738553598,1.2458850029298094,71.38395242652228,-0.23457766738553598,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
3.9999999999996705,4.231824434500557,0.28903986263120063,-1.9274221384276125,-0.00045578881745594825,-1.2456502562573346,-71.37050243293474,0.2349186483618143,1.2456502562573346,71.37050243293474,-0.2349186483618143,1.3962634015954636,80.0,0.87711480642027,-0.87711480642027,1
4.000999999999671,4.2298966929247515,0.28903940273794076,-1.9280609623650133,-0.00046403632170034033,-1.2454156099523201,-71.35705818997907,0.23437701415156378,1.2454156099523201,71.35705818997907,-0.23437701415156378,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.001999999999671,4.227968312676574,0.28903893448548046,-1.928699484011272,-0.0004725035357247504,-1.2451814961281418,-71.34364445592799,0.2338536826197554,1.2451814961281418,71.34364445592799,-0.2338536826197554,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0029999999996715,4.226039294055906,0.2890384576648413,-1.9293377080825556,-0.00048116930321689076,-1.2449478964947445,-71.33026018283851,0.23334862815448432,1.2449478964947445,71.33026018283851,-0.23334862815448432,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.003999999999672,4.224109637358209,0.2890379720873011,-1.929975638714465,-0.0004900142496240859,-1.244714792788688,-71.31690432429261,0.23286182322412782,1.244714792788688,71.31690432429261,-0.23286182322412782,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.004999999999672,4.22217934287507,0.28903747758266624,-1.9306132795344502,-0.0004990206745770678,-1.2444821667748214,-71.3035758354931,0.23239323885473737,1.2444821667748214,71.3035758354931,-0.23239323885473737,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0059999999996725,4.2202484108946745,0.28903697399764944,-1.9312506337250464,-0.0005081724494321988,-1.2442500002475156,-71.29027367333428,0.23194284504106835,1.2442500002475156,71.29027367333428,-0.23194284504106835,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.006999999999673,4.218316841702225,0.28903646119434695,-1.9318877040790896,-0.0005174549198002891,-1.2440182750315132,-71.27699679645059,0.23151061109998236,1.2440182750315132,71.27699679645059,-0.23151061109998236,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.007999999999673,4.216384635580305,0.2890359390488111,-1.932524493047921,-0.0005268548129257629,-1.2437869729824498,-71.26374416524652,0.2310965059738431,1.2437869729824498,71.26374416524652,-0.2310965059738431,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0089999999996735,4.214451792809202,0.28903540744971296,-1.9331610027834658,-0.0005363601497465059,-1.2435560759870967,-71.25051474191054,0.23070049849053004,1.2435560759870967,71.25051474191054,-0.23070049849053004,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.009999999999674,4.212518313667182,0.28903486629709074,-1.93379723517496,-0.0005459601614994685,-1.2433255659633602,-71.23730749041498,0.2303225575858783,1.2433255659633602,71.23730749041498,-0.2303225575858783,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.010999999999674,4.210584198430744,0.2890343155011795,-1.934433191881,-0.0005556452107052603,-1.2430954248600765,-71.22412137650434,0.2299626524935728,1.2430954248600765,71.22412137650434,-0.2299626524935728,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0119999999996745,4.208649447374827,0.28903375498131717,-1.9350688743575095,-0.0005654067163719111,-1.242865634656631,-71.21095536767345,0.22962075290688821,1.242865634656631,71.21095536767345,-0.22962075290688821,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.012999999999675,4.2067140607730105,0.2890331846649244,-1.935704283882135,-0.0005752370832692581,-1.2426361773624273,-71.1978084331371,0.22929682911611352,1.2426361773624273,71.1978084331371,-0.22929682911611352,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.013999999999675,4.204778038897672,0.289032604486552,-1.936339421575527,-0.0005851296351029168,-1.2424070350162315,-71.18467954379236,0.2289908521249771,1.2424070350162315,71.18467954379236,-0.2289908521249771,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0149999999996755,4.202841382020141,0.28903201438699405,-1.9369742884198988,-0.000595078551443441,-1.2421781896854072,-71.17156767217485,0.22870279374897182,1.2421781896854072,71.17156767217485,-0.22870279374897182,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.015999999999676,4.200904090410828,0.2890314143124621,-1.9376088852752094,-0.0006050788082446395,-1.241949623465062,-71.1584717924098,0.22843262669809863,1.241949623465062,71.1584717924098,-0.22843262669809863,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.016999999999676,4.198966164339336,0.289030804213817,-1.9382432128932712,-0.0006151261218063868,-1.2417213184771165,-71.14539088015874,0.2281803246462136,1.2417213184771165,71.14539088015874,-0.2281803246462136,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0179999999996765,4.197027604074568,0.2890301840458553,-1.9388772719300462,-0.0006252168960205471,-1.2414932568693111,-71.13232391256253,0.22794586228887975,1.2414932568693111,71.13232391256253,-0.22794586228887975,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.018999999999677,4.195088409884813,0.2890295537666466,-1.9395110629563626,-0.0006353481727647073,-1.2412654208141596,-71.11926986818143,0.22772921539137314,1.2412654208141596,71.11926986818143,-0.22772921539137314,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.019999999999677,4.1931485820378285,0.28902891333691916,-1.9401445864672509,-0.0006455175852945346,-1.2410377925078586,-71.10622772693267,0.22753036082826758,1.2410377925078586,71.10622772693267,-0.22753036082826758,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0209999999996775,4.191208120800909,0.2890282627194907,-1.9407778428900764,-0.0006557233144882062,-1.240810354169162,-71.09319647002589,0.22734927661584595,1.240810354169162,71.09319647002589,-0.22734927661584595,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.021999999999678,4.189267026440956,0.2890276018787415,-1.9414108325916235,-0.0006659640478160734,-1.240583088038225,-71.08017507989693,0.22718594193839683,1.240583088038225,71.08017507989693,-0.22718594193839683,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.022999999999678,4.18732529922453,0.28902693078012703,-1.9420435558842624,-0.0006762389409002034,-1.2403559763754257,-71.06716254014034,0.22704033716933802,1.2403559763754257,71.06716254014034,-0.22704033716933802,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0239999999996785,4.185382939417904,0.28902624938972826,-1.942676013031318,-0.0006865475815264544,-1.2401290014601674,-71.05415783544069,0.2269124438879567,1.2401290014601674,71.05415783544069,-0.2269124438879567,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.024999999999679,4.183439947287111,0.2890255576738364,-1.9433082042517442,-0.0006968899560032695,-1.239902145589665,-71.04115995150315,0.2268022448924655,1.239902145589665,71.04115995150315,-0.2268022448924655,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.025999999999679,4.181496323097985,0.2890248555985703,-1.9439401297241887,-0.0007072664177247561,-1.239675391077722,-71.02816787498327,0.22670972420996507,1.239675391077722,71.02816787498327,-0.22670972420996507,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.0269999999996795,4.1795520671162,0.289024143129524,-1.9445717895905326,-0.0007176776578410369,-1.2394487202534972,-71.01518059341643,0.2266348671038244,1.2394487202534972,71.01518059341643,-0.2266348671038244,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.02799999999968,4.177607179607305,0.2890234202314433,-1.9452031839589674,-0.0007281246779151697,-1.239222115460265,-71.00219709514678,0.22657766007892968,1.239222115460265,71.00219709514678,-0.22657766007892968,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
4.02899999999968,4.175661660836758,0.28902268686792765,-1.9458343129066722,-0.0007386087644624704,-1.2389955590541732,-70.98921636925608,0.22653809088516555,1.2389955590541732,70.98921636925608,-0.22653809088516555,1.3962634015954636,80.0,0.8128011926305858,-0.8128011926305858,1
